annotation_id,image_id,image_file,image_height,image_width,category_id,category_name,bbox_x,bbox_y,bbox_width,bbox_height,area,iscrowd
1339,56,1-2-2a_PNG.rf.86e2551d70a216f8e491a420d5bc5319.jpg,703,811,1,24V-power-cord,619,530,25,31,775,0
1340,56,1-2-2a_PNG.rf.86e2551d70a216f8e491a420d5bc5319.jpg,703,811,4,bus-isolation-module,269,50,31,27,837,0
1341,56,1-2-2a_PNG.rf.86e2551d70a216f8e491a420d5bc5319.jpg,703,811,4,bus-isolation-module,269,221,31,32,992,0
1342,56,1-2-2a_PNG.rf.86e2551d70a216f8e491a420d5bc5319.jpg,703,811,4,bus-isolation-module,272,390,28,42,1176,0
1343,56,1-2-2a_PNG.rf.86e2551d70a216f8e491a420d5bc5319.jpg,703,811,4,bus-isolation-module,264,565,36,30,1080,0
1344,56,1-2-2a_PNG.rf.86e2551d70a216f8e491a420d5bc5319.jpg,703,811,5,coded-smoke-detector,331,52,28,26,728,0
1345,56,1-2-2a_PNG.rf.86e2551d70a216f8e491a420d5bc5319.jpg,703,811,5,coded-smoke-detector,332,222,28,28,784,0
1346,56,1-2-2a_PNG.rf.86e2551d70a216f8e491a420d5bc5319.jpg,703,811,5,coded-smoke-detector,332,567,25,30,750,0
1347,56,1-2-2a_PNG.rf.86e2551d70a216f8e491a420d5bc5319.jpg,703,811,6,coded-temperature-detector,389,568,33,33,1089,0
1348,56,1-2-2a_PNG.rf.86e2551d70a216f8e491a420d5bc5319.jpg,703,811,6,coded-temperature-detector,387,217,35,39,1365,0
1349,56,1-2-2a_PNG.rf.86e2551d70a216f8e491a420d5bc5319.jpg,703,811,6,coded-temperature-detector,390,46,31,36,1116,0
1350,56,1-2-2a_PNG.rf.86e2551d70a216f8e491a420d5bc5319.jpg,703,811,17,fire-hydrant-button,510,52,33,28,924,0
1351,56,1-2-2a_PNG.rf.86e2551d70a216f8e491a420d5bc5319.jpg,703,811,17,fire-hydrant-button,528,222,22,27,594,0
1352,56,1-2-2a_PNG.rf.86e2551d70a216f8e491a420d5bc5319.jpg,703,811,17,fire-hydrant-button,530,565,26,30,780,0
1353,56,1-2-2a_PNG.rf.86e2551d70a216f8e491a420d5bc5319.jpg,703,811,25,manual-alarm-button-with-fire-telephone-jack,441,220,27,34,918,0
1354,56,1-2-2a_PNG.rf.86e2551d70a216f8e491a420d5bc5319.jpg,703,811,2,acousto-optic-alarm,641,219,42,29,1218,0
1355,56,1-2-2a_PNG.rf.86e2551d70a216f8e491a420d5bc5319.jpg,703,811,22,i-o-module,696,563,41,31,1271,0
1356,56,1-2-2a_PNG.rf.86e2551d70a216f8e491a420d5bc5319.jpg,703,811,34,secondary-fire-shutter-door-control-box,695,589,39,34,1326,0
1357,57,14-1-2b_PNG.rf.7cc9739c15a8812d185dbc9302746d10.jpg,827,1314,21,gun-type-infrared-camera-in-the-basement,364,89,72.22,32.22,2326.928,0
1358,57,14-1-2b_PNG.rf.7cc9739c15a8812d185dbc9302746d10.jpg,827,1314,21,gun-type-infrared-camera-in-the-basement,1207,80,83.33,47.78,3981.507,0
1359,57,14-1-2b_PNG.rf.7cc9739c15a8812d185dbc9302746d10.jpg,827,1314,21,gun-type-infrared-camera-in-the-basement,1190,293,86.67,45.56,3948.685,0
1360,57,14-1-2b_PNG.rf.7cc9739c15a8812d185dbc9302746d10.jpg,827,1314,21,gun-type-infrared-camera-in-the-basement,1197,510,74.44,38.89,2894.972,0
1361,57,14-1-2b_PNG.rf.7cc9739c15a8812d185dbc9302746d10.jpg,827,1314,21,gun-type-infrared-camera-in-the-basement,1201,721,75.56,43.33,3274.015,0
1362,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,1,24V-power-cord,105,6,30,20,600,0
1363,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,1,24V-power-cord,139,10,30,17.27,518.1,0
1364,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,1,24V-power-cord,123,29,32.73,16.36,535.463,0
1365,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,1,24V-power-cord,108,123,25.45,21.82,555.319,0
1366,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,1,24V-power-cord,145,129,21.82,15.45,337.119,0
1367,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,1,24V-power-cord,125,146,27.27,18.18,495.769,0
1368,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,1,24V-power-cord,110,243,22.73,19.09,433.916,0
1369,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,1,24V-power-cord,145,245,21.82,20,436.4,0
1370,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,1,24V-power-cord,125,264,26.36,19.09,503.212,0
1371,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,1,24V-power-cord,109,362,23.64,20,472.8,0
1372,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,1,24V-power-cord,142,363,24.55,20,491,0
1373,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,1,24V-power-cord,128,384,22.73,17.27,392.547,0
1374,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,1,24V-power-cord,108,481,24.55,17.27,423.978,0
1375,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,1,24V-power-cord,142,484,24.55,14.55,357.203,0
1376,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,1,24V-power-cord,126,501,26.36,17.27,455.237,0
1377,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,1,24V-power-cord,389,41,17.27,20.91,361.116,0
1378,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,1,24V-power-cord,504,39,21.82,26.36,575.175,0
1379,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,1,24V-power-cord,619,38,26.36,29.09,766.812,0
1380,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,1,24V-power-cord,740,35,25.45,31.82,809.819,0
1381,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,1,24V-power-cord,384,207,24.55,30,736.5,0
1382,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,1,24V-power-cord,504,206,22.73,32.73,743.953,0
1383,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,1,24V-power-cord,357,367,22.73,40,909.2,0
1384,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,1,24V-power-cord,467,380,30.91,27.27,842.916,0
1385,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,1,24V-power-cord,594,375,22.73,33.64,764.637,0
1386,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,1,24V-power-cord,709,380,25.45,28.18,717.181,0
1387,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,2,acousto-optic-alarm,605,237,40.91,34.55,1413.44,0
1388,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,2,acousto-optic-alarm,612,419,34.55,23.64,816.762,0
1389,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,3,area-display,215,485,30,19.09,572.7,0
1390,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,4,bus-isolation-module,235,61,30.91,43.64,1348.912,0
1391,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,4,bus-isolation-module,239,243,26.36,32.73,862.763,0
1392,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,4,bus-isolation-module,238,414,30,30.91,927.3,0
1393,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,5,coded-smoke-detector,296,413,30.91,32.73,1011.684,0
1394,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,5,coded-smoke-detector,298,240,27.27,32.73,892.547,0
1395,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,5,coded-smoke-detector,290,70,37.27,34.55,1287.678,0
1396,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,6,coded-temperature-detector,355,246,29.09,25.45,740.341,0
1397,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,17,fire-hydrant-button,491,244,29.09,28.18,819.756,0
1398,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,17,fire-hydrant-button,489,413,30.91,30.91,955.428,0
1399,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,25,manual-alarm-button-with-fire-telephone-jack,410,242,25.45,30.91,786.659,0
1400,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,25,manual-alarm-button-with-fire-telephone-jack,407,413,28.18,32.73,922.331,0
1401,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,24,light-display,544,413,37.27,27.27,1016.353,0
1402,58,2-2-4a_PNG.rf.86ad00aff84b6f7697742240c8158092.jpg,653,783,22,i-o-module,716,417,38.18,24.55,937.319,0
1403,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,1,24V-power-cord,355,13,21.82,24.55,535.681,0
1404,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,1,24V-power-cord,127,34,29.09,15.45,449.44,0
1405,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,1,24V-power-cord,121,144,38.18,21.82,833.088,0
1406,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,1,24V-power-cord,120,260,32.73,23.64,773.737,0
1407,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,1,24V-power-cord,130,374,24.55,35.45,870.298,0
1408,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,1,24V-power-cord,148,482,24.55,23.64,580.362,0
1409,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,1,24V-power-cord,123,502,26.36,21.82,575.175,0
1410,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,1,24V-power-cord,146,603,26.36,17.27,455.237,0
1411,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,1,24V-power-cord,126,619,25.45,22.73,578.478,0
1412,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,1,24V-power-cord,475,15,22.73,24.55,558.022,0
1413,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,1,24V-power-cord,593,11,23.64,25.45,601.638,0
1414,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,1,24V-power-cord,592,180,22.73,31.82,723.269,0
1415,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,1,24V-power-cord,464,185,31.82,24.55,781.181,0
1416,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,1,24V-power-cord,358,184,24.55,32.73,803.521,0
1417,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,1,24V-power-cord,335,350,19.09,29.09,555.328,0
1418,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,1,24V-power-cord,455,359,18.18,20,363.6,0
1419,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,1,24V-power-cord,575,354,20,25.45,509,0
1420,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,1,24V-power-cord,688,354,25.45,28.18,717.181,0
1421,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,1,24V-power-cord,693,525,25.45,30,763.5,0
1422,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,1,24V-power-cord,569,524,26.36,30,790.8,0
1423,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,1,24V-power-cord,452,522,27.27,30,818.1,0
1424,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,1,24V-power-cord,332,523,25.45,28.18,717.181,0
1425,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,2,acousto-optic-alarm,613,45,36.36,25.45,925.362,0
1426,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,2,acousto-optic-alarm,612,214,39.09,31.82,1243.844,0
1427,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,2,acousto-optic-alarm,614,387,36.36,28.18,1024.625,0
1428,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,2,acousto-optic-alarm,613,559,36.36,30,1090.8,0
1429,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,4,bus-isolation-module,238,44,32.73,27.27,892.547,0
1430,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,4,bus-isolation-module,239,215,30.91,29.09,899.172,0
1431,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,4,bus-isolation-module,240,383,26.36,35.45,934.462,0
1432,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,4,bus-isolation-module,240,557,30,29.09,872.7,0
1433,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,5,coded-smoke-detector,299,44,29.09,26.36,766.812,0
1434,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,5,coded-smoke-detector,299,215,29.09,29.09,846.228,0
1435,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,5,coded-smoke-detector,299,385,27.27,30.91,842.916,0
1436,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,5,coded-smoke-detector,297,554,26.36,36.36,958.45,0
1437,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,6,coded-temperature-detector,358,43,29.09,28.18,819.756,0
1438,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,6,coded-temperature-detector,358,217,30,28.18,845.4,0
1439,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,6,coded-temperature-detector,358,556,28.18,33.64,947.975,0
1440,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,17,fire-hydrant-button,492,44,30.91,27.27,842.916,0
1441,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,17,fire-hydrant-button,476,215,40,34.55,1382,0
1442,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,17,fire-hydrant-button,489,385,34.55,33.64,1162.262,0
1443,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,17,fire-hydrant-button,493,557,35.45,32.73,1160.278,0
1444,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,25,manual-alarm-button-with-fire-telephone-jack,407,43,28.18,31.82,896.688,0
1445,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,25,manual-alarm-button-with-fire-telephone-jack,407,215,28.18,27.27,768.469,0
1446,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,25,manual-alarm-button-with-fire-telephone-jack,408,385,30,27.27,818.1,0
1447,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,25,manual-alarm-button-with-fire-telephone-jack,404,553,32.73,38.18,1249.631,0
1448,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,24,light-display,545,385,40,30.91,1236.4,0
1449,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,22,i-o-module,665,560,36.36,27.27,991.537,0
1450,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,22,i-o-module,662,45,40.91,26.36,1078.388,0
1451,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,34,secondary-fire-shutter-door-control-box,662,76,37.27,22.73,847.147,0
1452,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,34,secondary-fire-shutter-door-control-box,666,244,32.73,29.09,952.116,0
1453,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,22,i-o-module,659,215,43.64,27.27,1190.063,0
1454,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,22,i-o-module,722,392,33.64,20.91,703.412,0
1455,59,3-1-2a_PNG.rf.98b10c24b7186253300c9edbc43a596a.jpg,663,797,34,secondary-fire-shutter-door-control-box,668,590,30,28.18,845.4,0
1456,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,1,24V-power-cord,355,16,20,26,520,0
1457,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,1,24V-power-cord,471,15,19,22,418,0
1458,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,1,24V-power-cord,586,12,29,34,986,0
1459,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,1,24V-power-cord,148,38,24,20,480,0
1460,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,1,24V-power-cord,123,56,30,24,720,0
1461,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,1,24V-power-cord,142,148,27,26,702,0
1462,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,1,24V-power-cord,130,173,22,22,484,0
1463,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,1,24V-power-cord,358,190,30,20,600,0
1464,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,1,24V-power-cord,480,185,22,29,638,0
1465,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,1,24V-power-cord,593,181,30,32,960,0
1466,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,1,24V-power-cord,714,188,29,28,812,0
1467,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,1,24V-power-cord,150,263,18,31,558,0
1468,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,1,24V-power-cord,124,288,28,25,700,0
1469,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,1,24V-power-cord,382,353,26,34,884,0
1470,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,1,24V-power-cord,498,352,35,34,1190,0
1471,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,1,24V-power-cord,624,357,26,26,676,0
1472,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,1,24V-power-cord,735,353,28,44,1232,0
1473,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,1,24V-power-cord,713,525,30,34,1020,0
1474,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,1,24V-power-cord,593,529,22,26,572,0
1475,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,1,24V-power-cord,477,529,21,24,504,0
1476,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,1,24V-power-cord,356,525,28,33,924,0
1477,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,1,24V-power-cord,145,392,28,20,560,0
1478,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,1,24V-power-cord,125,409,26,24,624,0
1479,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,1,24V-power-cord,146,506,21,29,609,0
1480,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,1,24V-power-cord,124,531,28,21,588,0
1481,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,1,24V-power-cord,145,631,23,17,391,0
1482,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,1,24V-power-cord,125,642,25,27,675,0
1483,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,2,acousto-optic-alarm,613,46,37,29,1073,0
1484,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,2,acousto-optic-alarm,619,219,32,32,1024,0
1485,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,2,acousto-optic-alarm,610,389,35,31,1085,0
1486,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,2,acousto-optic-alarm,611,563,32,29,928,0
1487,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,3,area-display,215,631,35,25,875,0
1488,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,4,bus-isolation-module,237,47,31,30,930,0
1489,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,4,bus-isolation-module,238,217,30,30,900,0
1490,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,4,bus-isolation-module,238,386,31,33,1023,0
1491,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,4,bus-isolation-module,239,560,26,33,858,0
1492,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,5,coded-smoke-detector,297,44,28,33,924,0
1493,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,5,coded-smoke-detector,299,218,28,30,840,0
1494,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,5,coded-smoke-detector,296,391,31,31,961,0
1495,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,5,coded-smoke-detector,298,561,29,31,899,0
1496,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,6,coded-temperature-detector,360,41,27,35,945,0
1497,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,6,coded-temperature-detector,356,387,29,32,928,0
1498,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,17,fire-hydrant-button,492,47,29,29,841,0
1499,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,17,fire-hydrant-button,495,217,27,31,837,0
1500,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,17,fire-hydrant-button,491,389,30,32,960,0
1501,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,17,fire-hydrant-button,491,562,30,28,840,0
1502,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,24,light-display,548,559,37,34,1258,0
1503,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,25,manual-alarm-button-with-fire-telephone-jack,407,48,30,30,900,0
1504,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,25,manual-alarm-button-with-fire-telephone-jack,410,218,30,29,870,0
1505,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,25,manual-alarm-button-with-fire-telephone-jack,410,382,29,42,1218,0
1506,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,25,manual-alarm-button-with-fire-telephone-jack,407,560,30,34,1020,0
1507,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,22,i-o-module,665,47,44,27,1188,0
1508,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,22,i-o-module,656,391,44,24,1056,0
1509,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,22,i-o-module,727,569,28,17,476,0
1510,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,34,secondary-fire-shutter-door-control-box,670,74,32,32,1024,0
1511,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,34,secondary-fire-shutter-door-control-box,664,420,33,24,792,0
1512,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,23,input-module,755,220,33,26,858,0
1513,60,3-1-3a_PNG.rf.9834b1a61d6bcb669b97cbe90678cc8d.jpg,715,802,29,normally-open-smoke-exhaust-valve-with-70-operation,759,247,43,32,1376,0
1514,61,4-1-1b_PNG.rf.9935a714c9f5803fb74bd5345f70d22b.jpg,675,802,31,pressure-switch-flow-switch-start-pump-line,354,128,62.73,30.91,1938.984,0
1515,61,4-1-1b_PNG.rf.9935a714c9f5803fb74bd5345f70d22b.jpg,675,802,1,24V-power-cord,34,355,22.73,27.27,619.847,0
1516,61,4-1-1b_PNG.rf.9935a714c9f5803fb74bd5345f70d22b.jpg,675,802,1,24V-power-cord,152,353,21.82,27.27,595.031,0
1517,61,4-1-1b_PNG.rf.9935a714c9f5803fb74bd5345f70d22b.jpg,675,802,1,24V-power-cord,273,355,20,23.64,472.8,0
1518,61,4-1-1b_PNG.rf.9935a714c9f5803fb74bd5345f70d22b.jpg,675,802,1,24V-power-cord,37,525,18.18,27.27,495.769,0
1519,61,4-1-1b_PNG.rf.9935a714c9f5803fb74bd5345f70d22b.jpg,675,802,1,24V-power-cord,152,523,24.55,30.91,758.841,0
1520,61,4-1-1b_PNG.rf.9935a714c9f5803fb74bd5345f70d22b.jpg,675,802,1,24V-power-cord,266,523,28.18,30.91,871.044,0
1521,61,4-1-1b_PNG.rf.9935a714c9f5803fb74bd5345f70d22b.jpg,675,802,16,fire-fan-manual-control-line,128,295,45.45,30,1363.5,0
